Altitude(ft),Pressure(Pa),Temperature(f)
-158.7100000000064,101065.25,57.2
-163.43000000000757,101059.5,57.2
-162.61000000000058,101060.5,57.2
-161.58000000000175,101061.75,57.2
-160.55999999999767,101063.0,57.2
-163.63999999999942,101059.25,57.2
-160.7600000000093,101062.75,57.2
-159.52999999999884,101064.25,57.2
-158.3000000000029,101065.75,57.2
-160.97000000000116,101062.5,57.2
-162.1999999999971,101061.0,57.2
-162.61000000000058,101060.5,57.2
-163.43000000000757,101059.5,57.2
-161.79000000000815,101061.5,57.2
-158.7100000000064,101065.25,57.2
-160.15000000000873,101063.5,57.2
-159.52999999999884,101064.25,57.2
-156.86999999999534,101067.5,57.2
-159.52999999999884,101064.25,57.2
-159.33000000000175,101064.5,57.2
-161.16999999999825,101062.25,57.2
-162.80999999999767,101060.25,57.2
-159.94000000000233,101063.75,57.2
-160.55999999999767,101063.0,57.2
-161.99000000000524,101061.25,57.2
-159.11999999999534,101064.75,57.2
-162.61000000000058,101060.5,57.2
-160.97000000000116,101062.5,57.2
-162.1999999999971,101061.0,57.2
-159.11999999999534,101064.75,57.2
-161.38000000000466,101062.0,57.2
-160.7600000000093,101062.75,57.2
-160.97000000000116,101062.5,57.2
-161.16999999999825,101062.25,57.2
-160.7600000000093,101062.75,57.2
-161.38000000000466,101062.0,57.2
-158.7100000000064,101065.25,57.31
-160.97000000000116,101062.5,57.31
-160.35000000000582,101063.25,57.2
-159.11999999999534,101064.75,57.2
-158.5100000000093,101065.5,57.31
-160.97000000000116,101062.5,57.2
-160.15000000000873,101063.5,57.2
-159.94000000000233,101063.75,57.2
-159.52999999999884,101064.25,57.31
-160.7600000000093,101062.75,57.31
-160.97000000000116,101062.5,57.31
-162.40000000000873,101060.75,57.31
-163.22000000000116,101059.75,57.2
-162.1999999999971,101061.0,57.31
-161.38000000000466,101062.0,57.31
-163.8399999999965,101059.0,57.31
-161.99000000000524,101061.25,57.31
-163.02000000000407,101060.0,57.31
-160.55999999999767,101063.0,57.31
-160.7600000000093,101062.75,57.31
-161.58000000000175,101061.75,57.31
-165.47999999999593,101057.0,57.31
-163.8399999999965,101059.0,57.31
-161.79000000000815,101061.5,57.31
-157.88999999999942,101066.25,57.31
-159.94000000000233,101063.75,57.31
-159.94000000000233,101063.75,57.31
-162.1999999999971,101061.0,57.31
-163.43000000000757,101059.5,57.31
-160.7600000000093,101062.75,57.31
-160.97000000000116,101062.5,57.31
-160.97000000000116,101062.5,57.31
-161.58000000000175,101061.75,57.31
-160.97000000000116,101062.5,57.31
-160.15000000000873,101063.5,57.31
-159.11999999999534,101064.75,57.31
-162.1999999999971,101061.0,57.31
-159.74000000000524,101064.0,57.31
-160.35000000000582,101063.25,57.31
-161.38000000000466,101062.0,57.31
-157.88999999999942,101066.25,57.31
-162.40000000000873,101060.75,57.31
-159.94000000000233,101063.75,57.31
-160.97000000000116,101062.5,57.31
-158.91999999999825,101065.0,57.31
-157.88999999999942,101066.25,57.31
-160.97000000000116,101062.5,57.31
-160.7600000000093,101062.75,57.31
-158.10000000000582,101066.0,57.31
-159.11999999999534,101064.75,57.31
-159.52999999999884,101064.25,57.31
-160.35000000000582,101063.25,57.31
-159.74000000000524,101064.0,57.31
-162.61000000000058,101060.5,57.31
-161.38000000000466,101062.0,57.31
-161.79000000000815,101061.5,57.31
-159.94000000000233,101063.75,57.31
-160.7600000000093,101062.75,57.31
-161.38000000000466,101062.0,57.31
-161.38000000000466,101062.0,57.31
-161.79000000000815,101061.5,57.31
-159.94000000000233,101063.75,57.42
-162.61000000000058,101060.5,57.31
-161.16999999999825,101062.25,57.31
-159.52999999999884,101064.25,57.42
-161.58000000000175,101061.75,57.31
-160.7600000000093,101062.75,57.42
-159.74000000000524,101064.0,57.42
-160.35000000000582,101063.25,57.42
-161.16999999999825,101062.25,57.42
-162.1999999999971,101061.0,57.31
-160.15000000000873,101063.5,57.42
-162.61000000000058,101060.5,57.31
-160.35000000000582,101063.25,57.42
-156.86999999999534,101067.5,57.42
-157.88999999999942,101066.25,57.42
-161.58000000000175,101061.75,57.42
-160.35000000000582,101063.25,57.42
-163.8399999999965,101059.0,57.42
-161.99000000000524,101061.25,57.42
-159.52999999999884,101064.25,57.42
-160.97000000000116,101062.5,57.42
-163.02000000000407,101060.0,57.42
-158.91999999999825,101065.0,57.42
-159.11999999999534,101064.75,57.42
-161.58000000000175,101061.75,57.42
-161.58000000000175,101061.75,57.42
-162.1999999999971,101061.0,57.42
-159.52999999999884,101064.25,57.42
-160.35000000000582,101063.25,57.42
-160.35000000000582,101063.25,57.42
-161.79000000000815,101061.5,57.42
-161.58000000000175,101061.75,57.42
-160.55999999999767,101063.0,57.42
-160.35000000000582,101063.25,57.42
-159.52999999999884,101064.25,57.42
-163.22000000000116,101059.75,57.42
-161.16999999999825,101062.25,57.42
-161.58000000000175,101061.75,57.42
-162.1999999999971,101061.0,57.42
-161.38000000000466,101062.0,57.42
-162.61000000000058,101060.5,57.42
-161.58000000000175,101061.75,57.42
-159.94000000000233,101063.75,57.54
-163.8399999999965,101059.0,57.42
-163.43000000000757,101059.5,57.42
-163.43000000000757,101059.5,57.42
-167.32000000000698,101054.75,57.42
-163.02000000000407,101060.0,57.42
-160.35000000000582,101063.25,57.54
-158.91999999999825,101065.0,57.54
-161.79000000000815,101061.5,57.42
-160.35000000000582,101063.25,57.42
-159.33000000000175,101064.5,57.54
-160.55999999999767,101063.0,57.42
-159.94000000000233,101063.75,57.54
-159.94000000000233,101063.75,57.54
-160.55999999999767,101063.0,57.42
-160.35000000000582,101063.25,57.54
-163.43000000000757,101059.5,57.54
-162.40000000000873,101060.75,57.54
-161.79000000000815,101061.5,57.54
-159.94000000000233,101063.75,57.54
-163.02000000000407,101060.0,57.54
-159.94000000000233,101063.75,57.54
-160.97000000000116,101062.5,57.54
-160.7600000000093,101062.75,57.54
-160.35000000000582,101063.25,57.54
-161.58000000000175,101061.75,57.54
-159.33000000000175,101064.5,57.54
-158.7100000000064,101065.25,57.54
-155.63999999999942,101069.0,57.54
-158.10000000000582,101066.0,57.54
-157.88999999999942,101066.25,57.54
-156.86999999999534,101067.5,57.54
-156.86999999999534,101067.5,57.54
-156.25,101068.25,57.54
-153.16999999999825,101072.0,57.54
-156.66999999999825,101067.75,57.54
-158.5100000000093,101065.5,57.54
-161.58000000000175,101061.75,57.54
-158.7100000000064,101065.25,57.54
-159.11999999999534,101064.75,57.54
-159.94000000000233,101063.75,57.54
-160.55999999999767,101063.0,57.54
-158.91999999999825,101065.0,57.54
-158.5100000000093,101065.5,57.54
-158.7100000000064,101065.25,57.54
-159.52999999999884,101064.25,57.54
-159.33000000000175,101064.5,57.54
-157.69000000000233,101066.5,57.54
-159.94000000000233,101063.75,57.54
-161.99000000000524,101061.25,57.54
-160.55999999999767,101063.0,57.54
-162.40000000000873,101060.75,57.54
-160.35000000000582,101063.25,57.54
-159.94000000000233,101063.75,57.54
-161.79000000000815,101061.5,57.54
-158.5100000000093,101065.5,57.54
-159.11999999999534,101064.75,57.54
-161.38000000000466,101062.0,57.54
-160.35000000000582,101063.25,57.54
-160.35000000000582,101063.25,57.54
-160.15000000000873,101063.5,57.54
-157.07000000000698,101067.25,57.54
-158.5100000000093,101065.5,57.54
-156.66999999999825,101067.75,57.54
-156.86999999999534,101067.5,57.54
-153.79000000000815,101071.25,57.65
-156.0500000000029,101068.5,57.54
-156.4600000000064,101068.0,57.54
-156.4600000000064,101068.0,57.54
-157.49000000000524,101066.75,57.54
-154.80999999999767,101070.0,57.54
-156.4600000000064,101068.0,57.54
-155.02999999999884,101069.75,57.54
-155.85000000000582,101068.75,57.54
-156.0500000000029,101068.5,57.54
-156.25,101068.25,57.54
-157.07000000000698,101067.25,57.65
-156.86999999999534,101067.5,57.65
-159.94000000000233,101063.75,57.54
-164.25,101058.5,57.54
-162.80999999999767,101060.25,57.54
-159.33000000000175,101064.5,57.65
-160.55999999999767,101063.0,57.54
-161.79000000000815,101061.5,57.54
-158.7100000000064,101065.25,57.65
-158.7100000000064,101065.25,57.65
-164.04000000000815,101058.75,57.54
-160.35000000000582,101063.25,57.65
-160.7600000000093,101062.75,57.65
-158.3000000000029,101065.75,57.65
-159.94000000000233,101063.75,57.65
-158.10000000000582,101066.0,57.65
-160.55999999999767,101063.0,57.65
-160.7600000000093,101062.75,57.65
-160.15000000000873,101063.5,57.65
-161.99000000000524,101061.25,57.54
-158.7100000000064,101065.25,57.65
-156.0500000000029,101068.5,57.65
-159.11999999999534,101064.75,57.65
-158.3000000000029,101065.75,57.65
-161.58000000000175,101061.75,57.65
-161.38000000000466,101062.0,57.65
-160.7600000000093,101062.75,57.65
-161.99000000000524,101061.25,57.65
-158.10000000000582,101066.0,57.65
-160.35000000000582,101063.25,57.65
-160.7600000000093,101062.75,57.65
-159.52999999999884,101064.25,57.65
-161.38000000000466,101062.0,57.65
-160.35000000000582,101063.25,57.65
-163.22000000000116,101059.75,57.65
-163.02000000000407,101060.0,57.65
-164.6600000000035,101058.0,57.65
-166.10000000000582,101056.25,57.65
-163.63999999999942,101059.25,57.65
-164.86000000000058,101057.75,57.65
-164.6600000000035,101058.0,57.65
-159.11999999999534,101064.75,57.65
-159.94000000000233,101063.75,57.65
-158.3000000000029,101065.75,57.65
-160.97000000000116,101062.5,57.65
-157.07000000000698,101067.25,57.65
-157.27999999999884,101067.0,57.65
-158.91999999999825,101065.0,57.65
-157.27999999999884,101067.0,57.65
-156.4600000000064,101068.0,57.65
-159.94000000000233,101063.75,57.65
-157.69000000000233,101066.5,57.65
-157.88999999999942,101066.25,57.65
-156.4600000000064,101068.0,57.65
-158.91999999999825,101065.0,57.65
-157.69000000000233,101066.5,57.65
-159.94000000000233,101063.75,57.65
-160.35000000000582,101063.25,57.65
-158.10000000000582,101066.0,57.65
-157.69000000000233,101066.5,57.65
-158.10000000000582,101066.0,57.65
-158.5100000000093,101065.5,57.65
-160.35000000000582,101063.25,57.65
-161.16999999999825,101062.25,57.65
-157.27999999999884,101067.0,57.65
-158.5100000000093,101065.5,57.65
-162.1999999999971,101061.0,57.65
-160.55999999999767,101063.0,57.65
-159.74000000000524,101064.0,57.65
-157.49000000000524,101066.75,57.65
-158.7100000000064,101065.25,57.65
-158.7100000000064,101065.25,57.65
-159.52999999999884,101064.25,57.65
-158.5100000000093,101065.5,57.65
-159.11999999999534,101064.75,57.65
-159.33000000000175,101064.5,57.65
-157.27999999999884,101067.0,57.65
-158.5100000000093,101065.5,57.65
-159.94000000000233,101063.75,57.65
-158.5100000000093,101065.5,57.65
-156.4600000000064,101068.0,57.76
-161.58000000000175,101061.75,57.65
-162.1999999999971,101061.0,57.65
-158.3000000000029,101065.75,57.65
-156.4600000000064,101068.0,57.76
-157.88999999999942,101066.25,57.65
-157.69000000000233,101066.5,57.65
-156.66999999999825,101067.75,57.65
-159.11999999999534,101064.75,57.65
-159.52999999999884,101064.25,57.65
-158.91999999999825,101065.0,57.65
-158.91999999999825,101065.0,57.65
-160.35000000000582,101063.25,57.65
-158.91999999999825,101065.0,57.65
-159.11999999999534,101064.75,57.76
-158.3000000000029,101065.75,57.76
-157.69000000000233,101066.5,57.65
-158.10000000000582,101066.0,57.65
-156.86999999999534,101067.5,57.76
-157.27999999999884,101067.0,57.76
-160.35000000000582,101063.25,57.65
-161.58000000000175,101061.75,57.65
-157.69000000000233,101066.5,57.76
-158.10000000000582,101066.0,57.76
-157.69000000000233,101066.5,57.76
-160.35000000000582,101063.25,57.76
-164.86000000000058,101057.75,57.65
-168.55999999999767,101053.25,57.65
-161.16999999999825,101062.25,57.76
-159.74000000000524,101064.0,57.76
-163.63999999999942,101059.25,57.76
-159.94000000000233,101063.75,57.76
-159.52999999999884,101064.25,57.76
-161.99000000000524,101061.25,57.76
-160.35000000000582,101063.25,57.76
-156.86999999999534,101067.5,57.76
-157.27999999999884,101067.0,57.76
-159.74000000000524,101064.0,57.76
-156.4600000000064,101068.0,57.76
-157.69000000000233,101066.5,57.76
-158.5100000000093,101065.5,57.76
-157.88999999999942,101066.25,57.76
-154.4100000000035,101070.5,57.76
-155.22999999999593,101069.5,57.76
-161.99000000000524,101061.25,57.76
-170.60000000000582,101050.75,57.76
-169.16999999999825,101052.5,57.76
-164.6600000000035,101058.0,57.76
-165.88999999999942,101056.5,57.76
-162.1999999999971,101061.0,57.76
-160.35000000000582,101063.25,57.76
-163.63999999999942,101059.25,57.76
-161.38000000000466,101062.0,57.76
-162.1999999999971,101061.0,57.76
-160.7600000000093,101062.75,57.76
-161.58000000000175,101061.75,57.76
-160.97000000000116,101062.5,57.76
-159.94000000000233,101063.75,57.76
-159.33000000000175,101064.5,57.76
-162.61000000000058,101060.5,57.76
-163.02000000000407,101060.0,57.76
-158.5100000000093,101065.5,57.76
-162.40000000000873,101060.75,57.76
-161.79000000000815,101061.5,57.76
-160.35000000000582,101063.25,57.76
-163.22000000000116,101059.75,57.76
-158.5100000000093,101065.5,57.76
-157.69000000000233,101066.5,57.76
-156.4600000000064,101068.0,57.76
-156.4600000000064,101068.0,57.76
-157.27999999999884,101067.0,57.76
-158.5100000000093,101065.5,57.76
-159.11999999999534,101064.75,57.76
-157.69000000000233,101066.5,57.76
-157.69000000000233,101066.5,57.76
-158.10000000000582,101066.0,57.76
-158.10000000000582,101066.0,57.76
-159.33000000000175,101064.5,57.76
-163.8399999999965,101059.0,57.76
-161.99000000000524,101061.25,57.76
-161.16999999999825,101062.25,57.76
-163.02000000000407,101060.0,57.76
-165.88999999999942,101056.5,57.76
-165.68000000000757,101056.75,57.76
-168.13999999999942,101053.75,57.88
-171.41999999999825,101049.75,57.76
-165.47999999999593,101057.0,57.88
-163.8399999999965,101059.0,57.76
-165.07000000000698,101057.5,57.88
-168.13999999999942,101053.75,57.88
-162.61000000000058,101060.5,57.88
-161.16999999999825,101062.25,57.88
-162.40000000000873,101060.75,57.88
-162.80999999999767,101060.25,57.88
-161.99000000000524,101061.25,57.88
-158.91999999999825,101065.0,57.88
-163.02000000000407,101060.0,57.88
-165.27999999999884,101057.25,57.76
-163.8399999999965,101059.0,57.88
-164.04000000000815,101058.75,57.88
-163.8399999999965,101059.0,57.88
-162.1999999999971,101061.0,57.88
-161.38000000000466,101062.0,57.88
-161.16999999999825,101062.25,57.88
-163.22000000000116,101059.75,57.88
-161.79000000000815,101061.5,57.88
-161.99000000000524,101061.25,57.88
-162.1999999999971,101061.0,57.88
-164.6600000000035,101058.0,57.88
-161.58000000000175,101061.75,57.88
-163.22000000000116,101059.75,57.88
-162.80999999999767,101060.25,57.88
-164.86000000000058,101057.75,57.88
-161.58000000000175,101061.75,57.88
-162.80999999999767,101060.25,57.88
-164.25,101058.5,57.88
-164.6600000000035,101058.0,57.88
-162.61000000000058,101060.5,57.88
-165.07000000000698,101057.5,57.88
-164.25,101058.5,57.88
-166.7100000000064,101055.5,57.88
-162.80999999999767,101060.25,57.88
-163.02000000000407,101060.0,57.88
-163.02000000000407,101060.0,57.88
-165.27999999999884,101057.25,57.88
-164.25,101058.5,57.88
-165.27999999999884,101057.25,57.88
-163.8399999999965,101059.0,57.88
-166.5,101055.75,57.88
-162.1999999999971,101061.0,57.88
-160.15000000000873,101063.5,57.99
-160.7600000000093,101062.75,57.88
-161.99000000000524,101061.25,57.88
-162.1999999999971,101061.0,57.88
-163.02000000000407,101060.0,57.88
-161.79000000000815,101061.5,57.88
-164.04000000000815,101058.75,57.88
-164.25,101058.5,57.88
-163.43000000000757,101059.5,57.88
-166.10000000000582,101056.25,57.88
-164.86000000000058,101057.75,57.88
-162.80999999999767,101060.25,57.99
-163.8399999999965,101059.0,57.88
-162.40000000000873,101060.75,57.99
-165.47999999999593,101057.0,57.88
-162.40000000000873,101060.75,57.88
-161.16999999999825,101062.25,57.99
-165.27999999999884,101057.25,57.88
-166.7100000000064,101055.5,57.88
-166.7100000000064,101055.5,57.88
-163.8399999999965,101059.0,57.88
-164.6600000000035,101058.0,57.88
-160.35000000000582,101063.25,57.99
-162.80999999999767,101060.25,57.99
-162.40000000000873,101060.75,57.99
-161.16999999999825,101062.25,57.99
-163.43000000000757,101059.5,57.99
-161.99000000000524,101061.25,57.99
-164.6600000000035,101058.0,57.88
-162.1999999999971,101061.0,57.99
-162.80999999999767,101060.25,57.99
-161.58000000000175,101061.75,57.99
-164.04000000000815,101058.75,57.99
-163.02000000000407,101060.0,57.99
-161.99000000000524,101061.25,57.99
-165.88999999999942,101056.5,57.99
-165.68000000000757,101056.75,57.99
-167.74000000000524,101054.25,57.99
-166.5,101055.75,57.99
-168.9600000000064,101052.75,57.99
-168.13999999999942,101053.75,57.99
-164.25,101058.5,57.99
-168.7600000000093,101053.0,57.99
-165.68000000000757,101056.75,57.99
-166.10000000000582,101056.25,57.99
-165.27999999999884,101057.25,57.99
-164.6600000000035,101058.0,57.99
-163.43000000000757,101059.5,57.99
-165.47999999999593,101057.0,57.99
-164.6600000000035,101058.0,57.99
-162.40000000000873,101060.75,57.99
-168.13999999999942,101053.75,57.99
-166.91999999999825,101055.25,57.99
-164.6600000000035,101058.0,57.99
-164.04000000000815,101058.75,57.99
-163.43000000000757,101059.5,57.99
-166.10000000000582,101056.25,57.99
-166.7100000000064,101055.5,57.99
-167.32000000000698,101054.75,57.99
-165.47999999999593,101057.0,57.99
-164.86000000000058,101057.75,57.99
-165.88999999999942,101056.5,57.99
-165.47999999999593,101057.0,57.99
-165.27999999999884,101057.25,57.99
-167.32000000000698,101054.75,57.99
-166.5,101055.75,57.99
-166.3000000000029,101056.0,57.99
-167.11999999999534,101055.0,57.99
-169.38000000000466,101052.25,57.99
-168.9600000000064,101052.75,57.99
-168.7600000000093,101053.0,57.99
-168.9600000000064,101052.75,57.99
-167.32000000000698,101054.75,57.99
-167.52999999999884,101054.5,57.99
-165.07000000000698,101057.5,57.99
-161.99000000000524,101061.25,58.1
-169.16999999999825,101052.5,57.99
-167.32000000000698,101054.75,57.99
-180.86000000000058,101038.25,58.1
-168.7600000000093,101053.0,58.1
-168.13999999999942,101053.75,57.99
-166.91999999999825,101055.25,58.1
-169.38000000000466,101052.25,58.1
-173.68000000000757,101047.0,57.99
-173.27999999999884,101047.5,58.1
